record_id,source,title,snippet,link,thumbnail,video_link,snippet_highlighted_words,displayed_link,title_snippet,likes,comments,author,link_to_author,post_id
236,TikTok · OffMetaGaming,Faker's Iconic Outplay vs Ryu at LoL World Champs 2013,"This play perfectly showcases Faker's unmatched precision and game sense, solidifying his legacy in the League of Legends community. Whether you ...",https://www.tiktok.com/@offmetagaming/video/7093527206349016321,,,Faker's,33.9K+ views · 3 years ago,"Faker's Iconic Outplay vs Ryu at LoL World Champs 2013 This play perfectly showcases Faker's unmatched precision and game sense, solidifying his legacy in the League of Legends community. Whether you ...",,,offmetagaming,https://www.tiktok.com/@offmetagaming,7093527206349016321
237,TikTok · Hsneik Osnsik,How rich is Faker He just won his sixth League of Legends ...,"40 Likes, TikTok video from Hsneik Osnsik (@hsneik.osnsik.a): “How rich is Faker He just won his sixth League of Legends World Championship ...",https://www.tiktok.com/@hsneik.osnsik.a/video/7572501551512620343,,,Faker,760+ views · 1 day ago,"How rich is Faker He just won his sixth League of Legends ... 40 Likes, TikTok video from Hsneik Osnsik (@hsneik.osnsik.a): “How rich is Faker He just won his sixth League of Legends World Championship ...",40,,hsneik.osnsik.a,https://www.tiktok.com/@hsneik.osnsik.a,7572501551512620343
238,TikTok · BtSvT1💜🩵❤️,Faker's Irreplaceable Role in T1 League of Legends Team,"158 Likes, TikTok video from BtSvT1 ❤️ (@kjlsu): “Discover why Faker is crucial for T1's success, showcasing his leadership and teamwork ...",https://www.tiktok.com/@kjlsu/video/7540839257028562194,,,Faker,1.8K+ views · 2 months ago,"Faker's Irreplaceable Role in T1 League of Legends Team 158 Likes, TikTok video from BtSvT1 ❤️ (@kjlsu): “Discover why Faker is crucial for T1's success, showcasing his leadership and teamwork ...",158,,kjlsu,https://www.tiktok.com/@kjlsu,7540839257028562194
239,TikTok · Caedrel,Faker Clutching Out Game 5 Reaction | T1 vs G2,This guy can't see anything. He sees blue. This guy sees yellow. He sees something. He's flash. This guy peeks. I killed. I can see. I can't see ...,https://www.tiktok.com/@caedrel/video/7367517980583808289,https://serpapi.com/searches/69188655f3fc7bd1e5c3c73f/images/c2009a9fbd8d6ee76dfcd03c5d71980a1fb4f5b749d794352e417fc0f91f3382.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcSDc989BPILZXVzj3ZbdEJc9cg4QnvgzpgI0w,,612.6K+ views · 1 year ago,Faker Clutching Out Game 5 Reaction | T1 vs G2 This guy can't see anything. He sees blue. This guy sees yellow. He sees something. He's flash. This guy peeks. I killed. I can see. I can't see ...,,,caedrel,https://www.tiktok.com/@caedrel,7367517980583808289
242,TikTok · Renekton,Facing Faker in League of Legends: An Epic Match,"298 Likes, TikTok video from Renekton (@renekton911): “Experience the thrilling moment of going head-to-head with Faker in League of Legends ...",https://www.tiktok.com/@renekton911/video/7524606911728323847,,,Faker,10.4K+ views · 4 months ago,"Facing Faker in League of Legends: An Epic Match 298 Likes, TikTok video from Renekton (@renekton911): “Experience the thrilling moment of going head-to-head with Faker in League of Legends ...",298,,renekton911,https://www.tiktok.com/@renekton911,7524606911728323847
244,TikTok · faker’s,1. that goddamn eyebrow 2. the outcome of watching that ...,the outcome of watching that one yunjin edit a billion times #faker #t1 #leagueoflegends #leesanghyeok #fakeredit · Attention · author.,https://www.tiktok.com/@sanghyeokt1/video/7317514603603168518,,,faker,71.4K+ views · 1 year ago,1. that goddamn eyebrow 2. the outcome of watching that ... the outcome of watching that one yunjin edit a billion times #faker #t1 #leagueoflegends #leesanghyeok #fakeredit · Attention · author.,,,sanghyeokt1,https://www.tiktok.com/@sanghyeokt1,7317514603603168518
245,TikTok · League of Esports,Faker ??? #faker #t1 #leagueoflegends #msi #lolesports,"59 j'aime,Vidéo TikTok de League of Esports (@esportenjoyer_) : « Faker ??? #faker #t1 #leagueoflegends #msi #lolesports ».",https://www.tiktok.com/@esportenjoyer_/video/7525686458326191362,https://serpapi.com/searches/6918865ad45a38c9721b15c7/images/36bcd33a9a7cc1cb10d33bfbab57a6e38d29fe7f5f456d35213e149bf3fc3e9f.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcRRvraabOWKOYEK-lN_P0UtsEdzcEwg7XmdnQ,,3.8K+ views · 4 months ago,"Faker ??? #faker #t1 #leagueoflegends #msi #lolesports 59 j'aime,Vidéo TikTok de League of Esports (@esportenjoyer_) : « Faker ??? #faker #t1 #leagueoflegends #msi #lolesports ».",,,esportenjoyer_,https://www.tiktok.com/@esportenjoyer_,7525686458326191362
251,TikTok · theScore esports,Faker's Hidden Talent Revealed: A Musician in the Mid Lane,Faker's Hidden Talent Revealed: A Musician in the Mid Lane. Discover Faker's surprising talent as a singer alongside his gaming prowess.,https://www.tiktok.com/@thescoreesports/video/7393421853424897286,https://serpapi.com/searches/6918865ef5d5ac4c4058b8e5/images/86553e3645563ff6415db5a81e09d553821496a25dbbd9beb7b85b0aa397e441.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcTBc4NQjeipKl3-rHrTPnh52Y_uAvA8l3yxUQ,,37.4K+ views · 1 year ago,Faker's Hidden Talent Revealed: A Musician in the Mid Lane Faker's Hidden Talent Revealed: A Musician in the Mid Lane. Discover Faker's surprising talent as a singer alongside his gaming prowess.,,,thescoreesports,https://www.tiktok.com/@thescoreesports,7393421853424897286
253,TikTok · alextsro,Challenging T1 Faker in League of Legends,"1905 Likes, TikTok video from alextsro (@alextsro): “Join the League of Legends adventure as I aim to compete with T1 Faker!",https://www.tiktok.com/@alextsro/video/7517719156767116558,,,Faker,14.3K+ views · 4 months ago,"Challenging T1 Faker in League of Legends 1905 Likes, TikTok video from alextsro (@alextsro): “Join the League of Legends adventure as I aim to compete with T1 Faker!",1905,,alextsro,https://www.tiktok.com/@alextsro,7517719156767116558
254,TikTok · Neribyte,T1 Campeón del Mundial 2025 en League of Legends,"#leagueoflegends #faker. Keywords: T1 campeón mundial 2025, Faker League of Legends, final worlds 2025, KT vs T1, estrategia en el mundial, ...",https://www.tiktok.com/@neribyte/video/7570873146996280632,https://serpapi.com/searches/6918865ef5d5ac4c4058b8e5/images/86553e3645563ff6415db5a81e09d5536b99df1babde4ed17c8e417fec170316.jpeg,,,499.7K+ views · 5 days ago,"T1 Campeón del Mundial 2025 en League of Legends #leagueoflegends #faker. Keywords: T1 campeón mundial 2025, Faker League of Legends, final worlds 2025, KT vs T1, estrategia en el mundial, ...",,,neribyte,https://www.tiktok.com/@neribyte,7570873146996280632
255,TikTok · Huracán Gaming,La final entre T1 y KT Rolsters del mundial 2025 de League Of ...,"Está bueno mencionar los errores de Doran, es humano. Pero Faker con Sylas también se precipitó y regalo su posición muchas veces, y ni contar ...",https://www.tiktok.com/@huracan.gaming/video/7570843778072710418,https://serpapi.com/searches/6918865ef5d5ac4c4058b8e5/images/86553e3645563ff6415db5a81e09d553ee19d093e1f67698abc5ecd11d54dcde.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcRQovyiCRBZzEe9iMiNna5nxutuGV-Jejwr-g,,963.8K+ views · 5 days ago,"La final entre T1 y KT Rolsters del mundial 2025 de League Of ... Está bueno mencionar los errores de Doran, es humano. Pero Faker con Sylas también se precipitó y regalo su posición muchas veces, y ni contar ...",,,huracan.gaming,https://www.tiktok.com/@huracan.gaming,7570843778072710418
256,TikTok · Sikeyuno,New faker skin #leagueoflegends #leagueskin #fakerskin ...,Vidéo TikTok de Sikeyuno (@sikeyuno) : « New faker skin #leagueoflegends #leagueskin #fakerskin #faker #lol #leagueoflegendsriotgames #ahri ...,https://www.tiktok.com/@sikeyuno/video/7376768582799150378?lang=fr,,,"faker, faker",110+ views · 1 year ago,New faker skin #leagueoflegends #leagueskin #fakerskin ... Vidéo TikTok de Sikeyuno (@sikeyuno) : « New faker skin #leagueoflegends #leagueskin #fakerskin #faker #lol #leagueoflegendsriotgames #ahri ...,,,sikeyuno,https://www.tiktok.com/@sikeyuno,7376768582799150378
257,TikTok · BtSvT1💜🩵❤️,Exploring Faker's Backstory in League of Legends,"635 Likes, TikTok video from BtSvT1 ❤️ (@kjlsu): “Discover Faker's inspiring journey and impact on esports. Learn about Lee Sang-hyeok, ...",https://www.tiktok.com/@kjlsu/video/7546762423877831954,,,Faker's,13K+ views · 2 months ago,"Exploring Faker's Backstory in League of Legends 635 Likes, TikTok video from BtSvT1 ❤️ (@kjlsu): “Discover Faker's inspiring journey and impact on esports. Learn about Lee Sang-hyeok, ...",635,,kjlsu,https://www.tiktok.com/@kjlsu,7546762423877831954
259,TikTok · Chia Sẻ Cùng Thách Đấu,Faker cam kết thi đấu đến năm 2029 bất chấp sức khỏe,Khám phá hành trình của huyền thoại LMHT! #gamer #game #games #riotgames #lmht #leagueoflegends #lienminhhuyenthoai. Keywords: Faker League of ...,https://www.tiktok.com/@chiasecungthachdau/video/7570981484518001928,https://serpapi.com/searches/69188663d17a80e4fb41744c/images/fd908ed352f73d73fa494f6cea0ae127adeb6a88fec4dfe6495e5d2dd4107d3a.jpeg,,,673.3K+ views · 5 days ago,Faker cam kết thi đấu đến năm 2029 bất chấp sức khỏe Khám phá hành trình của huyền thoại LMHT! #gamer #game #games #riotgames #lmht #leagueoflegends #lienminhhuyenthoai. Keywords: Faker League of ...,,,chiasecungthachdau,https://www.tiktok.com/@chiasecungthachdau,7570981484518001928
260,TikTok · faker’s,lck visuals pt.2 (I would add all the lck gamers if I could) | ib,"6074 Likes, 26 Comments. TikTok video from faker's (@sanghyeokt1): “lck visuals pt.2 (I would add all the lck gamers if I could) | ib: ...",https://www.tiktok.com/@sanghyeokt1/video/7388739880467090693,,,faker's,60K+ views · 1 year ago,"lck visuals pt.2 (I would add all the lck gamers if I could) | ib 6074 Likes, 26 Comments. TikTok video from faker's (@sanghyeokt1): “lck visuals pt.2 (I would add all the lck gamers if I could) | ib: ...",6074,26,sanghyeokt1,https://www.tiktok.com/@sanghyeokt1,7388739880467090693
262,TikTok · BtSvT1💜🩵❤️,웃음이 끊이지 않는 페이커 인터뷰,"35 Likes, TikTok video from BtSvT1 ❤️ (@kjlsu): “이 인터뷰는 정말 웃기다! 최고의 순간과 실수를 확인해보세요. #faker #interview #lolesports ...",https://www.tiktok.com/@kjlsu/video/7478915334704041223,,,faker,590+ views · 8 months ago,"웃음이 끊이지 않는 페이커 인터뷰 35 Likes, TikTok video from BtSvT1 ❤️ (@kjlsu): “이 인터뷰는 정말 웃기다! 최고의 순간과 실수를 확인해보세요. #faker #interview #lolesports ...",35,,kjlsu,https://www.tiktok.com/@kjlsu,7478915334704041223
263,TikTok · 니라•Lee°´꒳`°🐣🌸,"Em ghen rồi, em tắt stream rồi 😭😭😭 #Faker #페이커 ...","4510 Lượt thích,44 Bình luận.Video TikTok từ 니라•Lee°´꒳`° (@nira.0507): ""Em ghen rồi, em tắt stream rồi #Faker #페이커 #LeeSanghyeok ...",https://www.tiktok.com/@nira.0507/video/7572862037101972744,https://serpapi.com/searches/69188663d17a80e4fb41744c/images/fd908ed352f73d73fa494f6cea0ae127b597d6c8e451b759febf9b1a5484588d.jpeg,,,45.6K+ views · 5 hours ago,"Em ghen rồi, em tắt stream rồi 😭😭😭 #Faker #페이커 ... 4510 Lượt thích,44 Bình luận.Video TikTok từ 니라•Lee°´꒳`° (@nira.0507): ""Em ghen rồi, em tắt stream rồi #Faker #페이커 #LeeSanghyeok ...",,,nira.0507,https://www.tiktok.com/@nira.0507,7572862037101972744
264,TikTok · LazyBoy,Faker ơi đừng gọi giờ này - Những khoảnh khắc thú vị!,"12K Lượt thích,99 Bình luận.Video TikTok từ LazyBoy (@lazyboy1998): ""Khám phá những khoảnh khắc hài hước của Faker và Lazyboy trong game ...",https://www.tiktok.com/@lazyboy1998/video/7570364854712732949,https://serpapi.com/searches/69188663d17a80e4fb41744c/images/fd908ed352f73d73fa494f6cea0ae127f36313aa8dd27d5b4daaaaa3c25b3aec.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcTuzkhyyWxkU1py0bYzP-nkjmukhNLU7BgtOQ,,795.4K+ views · 6 days ago,"Faker ơi đừng gọi giờ này - Những khoảnh khắc thú vị! 12K Lượt thích,99 Bình luận.Video TikTok từ LazyBoy (@lazyboy1998): ""Khám phá những khoảnh khắc hài hước của Faker và Lazyboy trong game ...",,,lazyboy1998,https://www.tiktok.com/@lazyboy1998,7570364854712732949
265,TikTok · LoL Esports,FAKER DID WHAT?! #lolesports #lck #faker #t1,"5996 Likes, 33 Comments. TikTok video from LoL Esports (@lolesports): “FAKER DID WHAT?! #lolesports #lck #faker #t1”. original sound - LoL ...",https://www.tiktok.com/@lolesports/video/7357712743820004651,https://serpapi.com/searches/69188663d17a80e4fb41744c/images/fd908ed352f73d73fa494f6cea0ae127d5af0a20fba8cfb3fa5d7bf0ec48b996.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcQ-9zS_VeA8aZWknGmLhRyNJZiKs0_pWHp2pg,,133.2K+ views · 1 year ago,"FAKER DID WHAT?! #lolesports #lck #faker #t1 5996 Likes, 33 Comments. TikTok video from LoL Esports (@lolesports): “FAKER DID WHAT?! #lolesports #lck #faker #t1”. original sound - LoL ...",5996,33,lolesports,https://www.tiktok.com/@lolesports,7357712743820004651
266,TikTok · suneeedayo,Caedrel Reacts to T1 at Faker's Temple,"720 Likes, TikTok video from suneeedayo (@suneeedayo3): “Watch Caedrel's insightful reaction to T1's visit to Faker's Temple.",https://www.tiktok.com/@suneeedayo3/video/7447091340824923414,,,Faker's,15.2K+ views · 11 months ago,"Caedrel Reacts to T1 at Faker's Temple 720 Likes, TikTok video from suneeedayo (@suneeedayo3): “Watch Caedrel's insightful reaction to T1's visit to Faker's Temple.",720,,suneeedayo3,https://www.tiktok.com/@suneeedayo3,7447091340824923414
267,TikTok · VTVcab Gaming,Faker và bí quyết chiến thắng tại Esports World Cup 2025,"15.6K Lượt thích,82 Bình luận.Video TikTok từ VTVcab Gaming (@vtvcab.gaming.onlive): ""Khám phá những màn chơi ấn tượng của Faker tại LMHT và ...",https://www.tiktok.com/@vtvcab.gaming.onlive/video/7571354923284188434,https://serpapi.com/searches/69188667c83b3fce5f2e6df2/images/7d243f365dd1ca82b347c21d9ba08e424e55772dd66d2f63c3b1e45dfe1a9f83.jpeg,,,381.7K+ views · 4 days ago,"Faker và bí quyết chiến thắng tại Esports World Cup 2025 15.6K Lượt thích,82 Bình luận.Video TikTok từ VTVcab Gaming (@vtvcab.gaming.onlive): ""Khám phá những màn chơi ấn tượng của Faker tại LMHT và ...",,,vtvcab.gaming.onlive,https://www.tiktok.com/@vtvcab.gaming.onlive,7571354923284188434
269,TikTok · Eden,#faker #fakeredit #leagueoflegends #leagueoflegendsedit ...,"207K Likes, 146 Comments. TikTok video from Eden (@edenl0l): “#faker #fakeredit #leagueoflegends #leagueoflegendsedit #worlds #worldchampion ...",https://www.tiktok.com/@edenl0l/video/7567510699451206934,,,faker,1.1M+ views · 2 weeks ago,"#faker #fakeredit #leagueoflegends #leagueoflegendsedit ... 207K Likes, 146 Comments. TikTok video from Eden (@edenl0l): “#faker #fakeredit #leagueoflegends #leagueoflegendsedit #worlds #worldchampion ...",207K,146,edenl0l,https://www.tiktok.com/@edenl0l,7567510699451206934
273,TikTok · Cralex,Mundo en Mundial de League of Legends,"... faker robbery group photo, Yongen group photo #geminiai #lol ... Faker : Espera, ¿Creo que (Tu) lo estas? Oner : Pero es que, el ...",https://www.tiktok.com/@cralexgaming/video/7570820701343452428,https://serpapi.com/searches/69188667c83b3fce5f2e6df2/images/7d243f365dd1ca82b347c21d9ba08e4217e6e1802f12795fb88a2d11df6032c6.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcS_4gcw9239Dp6Ob2s0CZHszEx6PkEbXrw8Fg,,852K+ views · 5 days ago,"Mundo en Mundial de League of Legends ... faker robbery group photo, Yongen group photo #geminiai #lol ... Faker : Espera, ¿Creo que (Tu) lo estas? Oner : Pero es que, el ...",,,cralexgaming,https://www.tiktok.com/@cralexgaming,7570820701343452428
274,TikTok · Argenkor,Vamos faker #fypシ #humor #manifesto #argentina ...,"6040 me gusta,108 comentarios.Video de TikTok de Argenkor (@argenkrr): “Vamos faker #fypシ #humor #manifesto #argentina #leagueoflegends”.",https://www.tiktok.com/@argenkrr/video/7570512523955391751,https://serpapi.com/searches/6918866efda6072c76e82d68/images/5ffb07b7d1d3563fa6aa35fd3b3b109fa35a9f50df9f661cf24ff1f1bf866147.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcSWeEN3Uk7XPV86q3ENy5ie8-egBpLBnoPbEA,,115.6K+ views · 6 days ago,"Vamos faker #fypシ #humor #manifesto #argentina ... 6040 me gusta,108 comentarios.Video de TikTok de Argenkor (@argenkrr): “Vamos faker #fypシ #humor #manifesto #argentina #leagueoflegends”.",,,argenkrr,https://www.tiktok.com/@argenkrr,7570512523955391751
276,TikTok · Nước ép Táo 🍎,Faker và hành trình 8 năm của ước nguyện,"Chàng thiếu niên áo đỏ năm ấy đã đợi người 8 năm, và cuối cùng ước nguyện đó cũng hoàn thành rồi.. #t1 #t1faker #sktt1faker #esport #lol · Faker.",https://www.tiktok.com/@nguyentrn_05/video/7570709563914112263,https://serpapi.com/searches/6918866efda6072c76e82d68/images/5ffb07b7d1d3563fa6aa35fd3b3b109f5ac551dafa6e2aa8b70d36eb4dd3e733.jpeg,,,1.5M+ views · 6 days ago,"Faker và hành trình 8 năm của ước nguyện Chàng thiếu niên áo đỏ năm ấy đã đợi người 8 năm, và cuối cùng ước nguyện đó cũng hoàn thành rồi.. #t1 #t1faker #sktt1faker #esport #lol · Faker.",,,nguyentrn_05,https://www.tiktok.com/@nguyentrn_05,7570709563914112263
279,TikTok · Dunia Games,T1 Doran dan Kesehatan Mental Tim di League of Legends,"Faker itu karirnya ga mulus2 amat, ga selalu menang, dia juga pernah digantikan pemain lain, pernah gagal berkali-kali, sampai ke psikolog, baca ...",https://www.tiktok.com/@duniagames.co.id/video/7571773801189379336,https://serpapi.com/searches/6918866efda6072c76e82d68/images/5ffb07b7d1d3563fa6aa35fd3b3b109f7629de9561298232847a83ca4f476bbf.jpeg,,,576.8K+ views · 3 days ago,"T1 Doran dan Kesehatan Mental Tim di League of Legends Faker itu karirnya ga mulus2 amat, ga selalu menang, dia juga pernah digantikan pemain lain, pernah gagal berkali-kali, sampai ke psikolog, baca ...",,,duniagames.co.id,https://www.tiktok.com/@duniagames.co.id,7571773801189379336
